Date,Open,High,Low,Close,Volume
28-Aug-15,47696.83,47872.39,46847.37,47153.87,-
27-Aug-15,46038.08,47996.65,46038.08,47715.27,-
26-Aug-15,44545.67,46039.43,44540.18,46038.08,-
25-Aug-15,44337.54,45587.89,44337.54,44544.85,-
24-Aug-15,45714.92,45714.92,42749.23,44336.47,-
21-Aug-15,46649.35,46649.35,45676.76,45719.64,-
20-Aug-15,46587.51,46780.81,46029.56,46649.23,-
19-Aug-15,47450.58,47450.58,45977.38,46588.39,-
18-Aug-15,47220.49,48084.31,46675.92,47450.58,-
17-Aug-15,47508.83,47787.95,47217.43,47217.43,-
14-Aug-15,48010.09,48186.03,47508.41,47508.41,-
13-Aug-15,48389.64,48605.89,47721.75,48009.57,-
12-Aug-15,49063.87,49063.87,48027.56,48388.05,-
11-Aug-15,49339.86,49339.86,48305.66,49072.34,-
10-Aug-15,48578.05,49511.63,48578.05,49353.00,-
7-Aug-15,50013.41,50013.41,48511.68,48577.32,-
6-Aug-15,50279.64,50534.17,49623.61,50011.32,-
5-Aug-15,50066.85,50852.53,50066.85,50287.27,-
4-Aug-15,50137.62,50574.01,49826.74,50058.49,-
3-Aug-15,50866.92,50866.92,50053.82,50138.05,-
31-Jul-15,49897.40,50894.51,49892.29,50864.77,-
30-Jul-15,50245.14,50644.62,49612.04,49897.40,-
29-Jul-15,49601.91,50332.57,49421.69,50245.15,-
28-Jul-15,48740.26,49871.17,48740.26,49601.60,-
27-Jul-15,49245.85,49298.39,48639.95,48735.54,-
24-Jul-15,49804.29,49831.46,48624.14,49245.85,-
23-Jul-15,50915.79,51063.48,49668.23,49806.63,-
22-Jul-15,51473.92,51473.92,50592.47,50915.79,-
21-Jul-15,51603.33,51997.69,51244.05,51474.28,-
20-Jul-15,52341.42,52423.68,51525.45,51600.08,-
17-Jul-15,53069.75,53310.20,52221.14,52341.80,-
16-Jul-15,52902.28,53416.98,52713.87,53069.75,-
15-Jul-15,53239.18,53333.82,52790.46,52902.28,-
14-Jul-15,53119.47,53415.87,52652.75,53239.18,-
13-Jul-15,52590.72,53163.57,52590.72,53119.47,-
10-Jul-15,51782.26,52785.52,51782.26,52590.72,-
8-Jul-15,52343.39,52467.52,51574.12,51781.75,-
7-Jul-15,52148.89,52387.82,51129.79,52343.72,-
6-Jul-15,52510.51,52678.52,51682.82,52149.37,-
3-Jul-15,53105.61,53105.61,52370.32,52519.41,-
2-Jul-15,52757.72,53356.61,52757.72,53106.19,-
1-Jul-15,53080.88,53456.41,52603.38,52757.54,-
30-Jun-15,53014.21,53345.15,52812.50,53080.88,-
29-Jun-15,54012.65,54012.65,52647.35,53014.21,-
26-Jun-15,53181.02,54076.05,53150.52,54016.97,-
25-Jun-15,53840.40,53840.40,52879.40,53175.67,-
24-Jun-15,53772.43,54236.28,53628.09,53842.53,-
23-Jun-15,53864.79,54360.80,53772.43,53772.43,-
22-Jun-15,53750.08,54341.55,53655.41,53863.68,-
19-Jun-15,54236.08,54236.08,53479.42,53749.42,-
18-Jun-15,53251.15,54351.87,53213.65,54238.59,-
17-Jun-15,53697.73,53755.11,52965.07,53248.54,-
16-Jun-15,53143.75,53968.99,53106.92,53702.15,-
15-Jun-15,53338.14,53338.14,52548.19,53137.53,-
12-Jun-15,53689.17,53689.17,53032.88,53347.53,-
11-Jun-15,53876.45,54270.81,53443.54,53688.52,-
10-Jun-15,52817.46,54102.19,52817.46,53876.45,-
9-Jun-15,52809.64,53292.41,52687.89,52815.99,-
8-Jun-15,52974.72,53324.57,52809.64,52809.64,-
5-Jun-15,53517.60,53517.60,52808.06,52973.38,-
3-Jun-15,54253.74,54253.74,53462.34,53522.91,-
2-Jun-15,53035.02,54236.43,53035.02,54236.43,-
1-Jun-15,52752.91,53232.93,52665.81,53031.31,-
29-May-15,53974.26,53974.26,52760.48,52760.48,-
28-May-15,54230.41,54230.41,53363.08,53976.28,-
27-May-15,53630.62,54292.52,53135.89,54236.25,-
26-May-15,54609.25,54609.25,53548.19,53629.78,-
25-May-15,54377.97,54867.86,53971.60,54609.25,-
22-May-15,55112.05,55223.01,54037.59,54377.29,-
21-May-15,54900.29,55112.05,54526.08,55112.05,-
20-May-15,55497.12,55644.97,54819.80,54901.02,-
19-May-15,56204.23,56211.95,55027.09,55498.82,-
18-May-15,57249.93,57605.86,55926.47,56204.23,-
15-May-15,56655.82,57287.70,56422.19,57248.63,-
14-May-15,56376.28,56920.94,56104.78,56656.57,-
13-May-15,56790.23,56899.73,56199.12,56372.04,-
12-May-15,57193.39,57423.61,56752.57,56792.05,-
11-May-15,57166.46,57489.84,57013.10,57197.10,-
8-May-15,56964.90,57620.54,56595.09,57149.33,-
7-May-15,57103.14,57289.51,56507.22,56921.39,-
6-May-15,58050.31,58574.79,56819.70,57103.14,-
5-May-15,57349.52,58146.74,57096.00,58051.61,-
4-May-15,56230.03,57519.55,56230.03,57353.98,-
30-Apr-15,55312.11,56229.38,55079.75,56229.38,-
29-Apr-15,55808.64,55808.64,55067.39,55325.29,-
28-Apr-15,55549.05,56017.63,54972.93,55812.03,-
27-Apr-15,56554.31,56962.20,55515.39,55534.50,-
24-Apr-15,55687.49,56965.16,55687.49,56594.22,-
23-Apr-15,54615.89,55781.72,54063.82,55684.85,-
22-Apr-15,53762.09,54847.67,53762.09,54617.36,-
20-Apr-15,53965.25,54384.98,53510.41,53761.27,-
17-Apr-15,54671.54,54671.54,53896.00,53954.79,-
16-Apr-15,54918.74,54918.74,54315.74,54674.21,-
15-Apr-15,54037.28,54960.16,54037.28,54918.74,-
14-Apr-15,54240.43,54625.38,53773.31,53981.92,-
13-Apr-15,54213.65,54866.24,54004.28,54239.77,-
10-Apr-15,53802.66,54413.46,53555.96,54214.11,-
9-Apr-15,53638.15,54002.39,53292.23,53802.66,-
8-Apr-15,53731.93,54458.42,53507.77,53661.11,-
7-Apr-15,53737.99,54002.37,53436.15,53729.16,-
6-Apr-15,53123.69,54146.32,53122.06,53737.26,-
2-Apr-15,52321.76,53311.58,52321.76,53123.02,-
1-Apr-15,51186.27,52613.04,51186.27,52321.76,-
31-Mar-15,51242.72,51465.78,50612.12,51150.16,-
30-Mar-15,50099.79,51264.67,50099.79,51243.45,-
27-Mar-15,50574.93,50574.93,49908.52,50094.66,-
26-Mar-15,51835.48,51835.48,50528.10,50579.85,-
25-Mar-15,51507.37,52318.75,51507.37,51858.30,-
24-Mar-15,51907.94,52222.91,51006.40,51506.07,-
23-Mar-15,51969.99,52177.88,51515.95,51908.46,-
20-Mar-15,50964.41,52285.68,50964.41,51966.58,-
19-Mar-15,51530.22,51547.21,50790.52,50953.53,-
18-Mar-15,50283.51,51772.78,49787.68,51526.19,-
17-Mar-15,48849.26,50384.20,48840.99,50285.12,-
16-Mar-15,48601.62,49205.30,48393.50,48848.21,-
13-Mar-15,48858.37,48858.37,47904.85,48595.81,-
12-Mar-15,48907.69,49632.75,48684.32,48880.40,-
11-Mar-15,48308.69,48936.86,48308.69,48905.58,-
10-Mar-15,49177.14,49177.14,48292.94,48293.40,-
9-Mar-15,49978.36,49978.36,48951.61,49181.01,-
6-Mar-15,50355.37,50400.94,49779.36,49981.19,-
5-Mar-15,50472.10,50734.01,50114.42,50365.20,-
4-Mar-15,51303.15,51303.15,50399.11,50468.05,-
3-Mar-15,51020.81,51432.21,50995.26,51304.10,-
2-Mar-15,51579.99,51579.99,50774.73,51020.81,-
27-Feb-15,51760.01,52457.05,51474.36,51583.09,-
26-Feb-15,51812.18,51922.43,51181.33,51760.54,-
25-Feb-15,51862.94,51862.94,51050.85,51811.02,-
24-Feb-15,51288.45,51956.03,51049.05,51874.17,-
23-Feb-15,51237.70,51689.75,50861.31,51280.64,-
20-Feb-15,51301.38,51450.30,50711.24,51237.70,-
19-Feb-15,51280.78,51638.40,50869.51,51294.03,-
18-Feb-15,50639.31,51867.82,50639.31,51280.36,-
13-Feb-15,49545.82,50726.24,49475.52,50635.92,-
12-Feb-15,48240.39,49689.79,48240.39,49532.72,-
11-Feb-15,48508.21,48762.32,47841.00,48239.67,-
10-Feb-15,49359.04,49798.73,48510.28,48510.28,-
9-Feb-15,48791.92,49522.27,48415.52,49382.58,-
6-Feb-15,49231.42,49231.42,48209.30,48792.27,-
5-Feb-15,49299.26,49816.29,49019.74,49233.85,-
4-Feb-15,48964.93,49718.23,48213.76,49301.05,-
3-Feb-15,47664.19,48992.88,47664.19,48963.66,-
2-Feb-15,46933.49,47683.64,46760.19,47650.73,-
30-Jan-15,47759.19,47759.19,46484.32,46907.68,-
29-Jan-15,47696.22,47893.92,47006.51,47762.24,-
28-Jan-15,48589.22,48589.22,47550.17,47694.54,-
27-Jan-15,48576.55,48864.04,47351.88,48591.23,-
26-Jan-15,48711.61,48711.61,48004.44,48576.55,-
23-Jan-15,49432.13,49523.26,48496.12,48775.30,-
22-Jan-15,49227.04,50281.33,49227.04,49442.62,-
21-Jan-15,47887.90,49328.56,47887.90,49224.08,-
20-Jan-15,47758.95,48687.34,47619.06,47876.66,-
19-Jan-15,49009.03,49009.03,47502.99,47758.01,-
16-Jan-15,48028.38,49263.77,48028.38,49016.52,-
15-Jan-15,47647.56,48853.42,47647.56,48026.31,-
14-Jan-15,48037.63,48280.82,47372.27,47645.87,-
13-Jan-15,48144.29,48939.41,48041.67,48041.67,-
12-Jan-15,48839.73,48839.73,47955.85,48139.74,-
9-Jan-15,49954.70,49954.70,48500.66,48840.25,-
8-Jan-15,49463.15,50260.72,49017.31,49943.30,-
7-Jan-15,48006.05,49882.26,48006.05,49462.91,-
6-Jan-15,47517.14,48061.28,47337.71,48000.92,-
5-Jan-15,48512.22,48512.22,47263.91,47516.82,-
2-Jan-15,50004.50,50004.50,48345.26,48512.22,-
30-Dec-14,50601.00,50841.24,49992.91,50007.41,-
29-Dec-14,50145.18,50902.96,50008.01,50593.82,-
26-Dec-14,50890.81,50973.42,49913.81,50144.63,-
23-Dec-14,50120.86,50889.81,49814.97,50889.81,-
22-Dec-14,49650.98,50120.86,49104.55,50120.86,-
19-Dec-14,48491.95,49657.58,48435.43,49650.98,-
18-Dec-14,48714.43,49564.55,48295.68,48495.70,-
17-Dec-14,47008.01,49257.88,47008.01,48713.64,-
16-Dec-14,47016.18,47594.75,45852.81,47007.51,-
15-Dec-14,48002.48,48401.15,46409.71,47018.68,-
12-Dec-14,49861.33,49861.33,47973.27,48001.98,-
11-Dec-14,49548.58,49946.34,48808.99,49861.81,-
10-Dec-14,50192.39,50192.39,49297.07,49548.08,-
9-Dec-14,50250.80,50260.12,49395.62,50193.47,-
8-Dec-14,51992.89,51992.89,50015.72,50274.07,-
5-Dec-14,51427.37,52023.97,51163.82,51992.89,-
4-Dec-14,52320.48,52539.13,51073.96,51426.87,-
3-Dec-14,51610.92,52470.58,51610.92,52320.48,-
2-Dec-14,52277.58,52639.71,51471.07,51612.47,-
1-Dec-14,54719.47,54719.47,52156.49,52276.58,-
28-Nov-14,54731.41,55436.29,54664.36,54664.36,-
27-Nov-14,55099.55,56065.13,54592.74,54721.32,-
26-Nov-14,55561.00,56099.79,54977.20,55098.47,-
25-Nov-14,55410.27,56386.64,55204.32,55560.81,-
24-Nov-14,56085.98,57359.27,55292.35,55406.91,-
21-Nov-14,53403.06,56214.05,53403.06,56084.04,-
19-Nov-14,52061.86,53402.81,52031.54,53402.81,-
18-Nov-14,51257.05,52122.23,51067.46,52061.86,-
17-Nov-14,51772.40,52222.64,51047.00,51256.99,-
14-Nov-14,51833.71,51899.90,50885.65,51772.40,-
13-Nov-14,52978.83,53322.89,51846.03,51846.03,-
12-Nov-14,52473.34,53435.43,52187.22,52978.89,-
11-Nov-14,52718.22,52718.22,52003.02,52474.27,-
10-Nov-14,53222.85,53829.63,52716.20,52725.38,-
7-Nov-14,52637.06,53483.00,52197.07,53222.85,-
6-Nov-14,53696.81,53696.81,52417.76,52637.06,-
5-Nov-14,54383.59,54383.59,53588.79,53698.42,-
4-Nov-14,53947.21,54383.59,53431.87,54383.59,-
3-Nov-14,54628.60,54628.60,53053.95,53947.21,-
31-Oct-14,52338.15,54628.60,52334.81,54628.60,-
30-Oct-14,51049.32,52574.39,51049.32,52336.83,-
29-Oct-14,52330.03,52330.03,51049.32,51049.32,-
28-Oct-14,50503.66,52374.30,50502.95,52330.03,-
27-Oct-14,51937.39,51937.39,48722.29,50503.66,-
24-Oct-14,50687.41,53145.51,50595.70,51940.73,-
23-Oct-14,52409.43,52409.43,50653.54,50713.26,-
22-Oct-14,52427.12,53229.42,52064.40,52411.03,-
21-Oct-14,54300.11,54300.11,51922.45,52432.43,-
20-Oct-14,55720.22,55720.22,54299.88,54302.57,-
17-Oct-14,54298.33,55948.64,54298.33,55723.79,-
16-Oct-14,56123.85,56123.85,54132.08,54298.33,-
15-Oct-14,58012.31,58012.31,54919.04,56135.27,-
14-Oct-14,57945.60,58856.25,57258.12,58015.46,-
13-Oct-14,55312.91,58747.38,55312.91,57956.53,-
10-Oct-14,57266.06,57266.06,55311.59,55311.59,-
9-Oct-14,57079.24,58246.08,57076.88,57267.53,-
8-Oct-14,57440.31,58190.86,56198.62,57058.48,-
7-Oct-14,57124.37,58317.95,57124.37,57436.33,-
6-Oct-14,54542.32,58897.45,54542.32,57115.90,-
3-Oct-14,53518.57,54539.55,53367.72,54539.55,-
2-Oct-14,52858.61,54022.44,52480.48,53518.57,-
1-Oct-14,54115.21,54115.21,52646.55,52858.43,-
30-Sep-14,54625.83,54625.83,53536.38,54115.98,-
29-Sep-14,57210.61,57210.61,54124.13,54625.35,-
26-Sep-14,55965.21,57488.78,55946.01,57212.38,-
25-Sep-14,56821.56,56821.56,55875.78,55962.08,-
24-Sep-14,56538.98,57130.70,55933.81,56824.42,-
23-Sep-14,56818.11,57332.20,56086.44,56540.50,-
22-Sep-14,57787.94,57787.94,55974.22,56818.11,-
19-Sep-14,58355.90,58516.35,57513.84,57788.70,-
18-Sep-14,59107.69,59266.72,58118.28,58374.48,-
17-Sep-14,59115.30,60024.60,59095.71,59108.19,-
16-Sep-14,57948.76,60242.79,57946.15,59114.66,-
15-Sep-14,56929.91,57948.76,56851.71,57948.76,-
12-Sep-14,58336.31,58336.31,56666.42,56927.81,-
11-Sep-14,58202.26,58808.63,58112.43,58337.29,-
10-Sep-14,58674.60,58674.60,57449.62,58198.66,-
9-Sep-14,59157.79,59484.88,58306.19,58676.34,-
8-Sep-14,60708.13,61512.60,59191.34,59192.75,-
5-Sep-14,60800.26,61029.65,60243.71,60681.98,-
4-Sep-14,61836.36,61836.36,60739.25,60800.02,-
3-Sep-14,61899.83,62304.88,61198.91,61837.04,-
2-Sep-14,61141.50,62231.23,60930.48,61895.98,-
1-Sep-14,61294.48,62279.27,61141.27,61141.27,-
29-Aug-14,60291.37,61442.93,60272.51,61288.15,-
28-Aug-14,60945.24,60980.10,60188.78,60290.87,-
27-Aug-14,59821.81,61246.67,59821.81,60950.57,-
26-Aug-14,59735.17,60092.95,59522.40,59821.45,-
25-Aug-14,58407.85,59742.65,58407.85,59735.17,-
22-Aug-14,58991.72,58991.72,58164.22,58407.32,-
21-Aug-14,58878.24,59207.06,58558.19,58992.11,-
20-Aug-14,58449.92,59010.08,58320.02,58878.24,-
19-Aug-14,57561.23,58474.93,57370.97,58449.29,-
18-Aug-14,56968.35,57664.90,56968.35,57560.72,-
15-Aug-14,55783.18,56965.35,55783.18,56963.65,-
14-Aug-14,55557.50,55946.54,55436.88,55780.41,-
13-Aug-14,56454.17,56736.04,55238.61,55581.19,-
12-Aug-14,56613.17,56811.11,56312.08,56442.34,-
11-Aug-14,55578.04,56657.15,55578.04,56613.32,-
8-Aug-14,56186.89,56186.89,55319.36,55572.93,-
7-Aug-14,56487.18,56922.92,55985.49,56188.05,-
6-Aug-14,56201.64,56797.17,55695.59,56487.18,-
5-Aug-14,56621.07,56937.41,56063.55,56202.10,-
4-Aug-14,55906.45,56620.27,55585.52,56616.33,-
1-Aug-14,55827.37,56058.64,55266.87,55902.87,-
31-Jul-14,56877.89,56877.89,55502.21,55829.41,-
30-Jul-14,57118.67,57439.06,56705.96,56877.97,-
29-Jul-14,57697.44,58013.45,57082.90,57118.81,-
28-Jul-14,57823.15,58040.46,57414.51,57695.72,-
25-Jul-14,57977.56,58069.20,57648.42,57821.08,-
24-Jul-14,57420.23,58122.03,57357.06,57977.56,-
23-Jul-14,57982.73,57982.73,57141.89,57419.96,-
22-Jul-14,57635.77,58138.03,57500.09,57983.32,-
21-Jul-14,57013.91,57756.10,56864.15,57633.92,-
18-Jul-14,55638.90,57483.80,55638.90,57012.90,-
17-Jul-14,55711.60,56190.12,55237.04,55637.51,-
16-Jul-14,55973.47,56331.99,55573.09,55717.36,-
15-Jul-14,55742.19,56106.53,55629.07,55973.61,-
14-Jul-14,54785.97,55896.00,54785.97,55743.98,-
11-Jul-14,54592.75,54952.45,54319.78,54785.93,-
10-Jul-14,53642.99,54599.50,53642.99,54592.75,-
8-Jul-14,53813.86,53905.12,53459.46,53634.69,-
7-Jul-14,54041.71,54041.71,53376.06,53801.83,-
4-Jul-14,53892.85,54086.56,53703.70,54055.90,-
3-Jul-14,53028.78,53877.08,52759.60,53874.58,-
2-Jul-14,53170.00,53244.00,52734.00,53028.00,-
1-Jul-14,53170.46,53697.76,52886.78,53171.49,-
30-Jun-14,53158.48,53311.04,52709.38,53168.22,-
27-Jun-14,53506.71,53614.40,52918.65,53157.30,-
26-Jun-14,53426.69,53790.15,53331.32,53506.75,-
25-Jun-14,54280.78,54392.68,53362.56,53425.74,-
24-Jun-14,54194.33,55002.46,54093.89,54280.78,-
23-Jun-14,54636.62,54724.33,54097.06,54210.05,-
20-Jun-14,55191.99,55191.99,54540.17,54638.19,-
18-Jun-14,54300.97,55202.54,54046.42,55202.54,-
17-Jun-14,54629.83,54638.01,54150.11,54299.95,-
16-Jun-14,54806.64,54854.81,54474.66,54629.55,-
13-Jun-14,55102.23,55104.18,54648.67,54806.64,-
11-Jun-14,54676.49,55283.71,54676.49,55102.44,-
10-Jun-14,54273.08,54604.34,53959.52,54604.34,-
9-Jun-14,53128.72,54462.43,53091.17,54273.16,-
6-Jun-14,51561.80,53174.80,51561.80,53128.66,-
5-Jun-14,51832.98,52245.35,51469.82,51558.79,-
4-Jun-14,52032.38,52032.38,51608.67,51832.98,-
3-Jun-14,51605.83,52032.38,51377.36,52032.38,-
2-Jun-14,51239.34,51878.79,51239.34,51605.83,-
30-May-14,52233.42,52233.42,51239.34,51239.34,-
29-May-14,52649.31,52889.29,52031.29,52239.34,-
28-May-14,52173.98,52858.31,52009.35,52639.75,-
27-May-14,52931.62,53309.39,52079.19,52172.36,-
26-May-14,52649.77,53044.35,52649.77,52932.91,-
23-May-14,52807.48,52935.97,52403.14,52626.41,-
22-May-14,52205.81,52850.55,52132.77,52806.22,-
21-May-14,52366.43,52875.42,52203.37,52203.37,-
20-May-14,53352.60,53842.56,52312.54,52366.19,-
19-May-14,53975.51,53991.22,53266.63,53353.10,-
16-May-14,53855.54,54382.28,53708.83,53975.76,-
15-May-14,54403.66,54403.66,53565.32,53855.54,-
14-May-14,53913.33,54459.39,53866.76,54412.54,-
13-May-14,54056.45,54242.98,53730.94,53907.46,-
12-May-14,53102.68,54053.22,53102.68,54052.90,-
9-May-14,53422.45,53639.20,53056.62,53100.34,-
8-May-14,54052.63,54249.42,53222.35,53422.37,-
7-May-14,53786.09,54225.85,53498.81,54052.74,-
6-May-14,53446.17,53985.95,53093.52,53779.74,-
5-May-14,52988.81,53505.90,52931.22,53446.17,-
2-May-14,51630.28,53060.11,51628.19,52980.31,-
30-Apr-14,51837.56,51837.56,51250.61,51626.69,-
29-Apr-14,51386.17,52415.86,51386.17,51838.61,-
28-Apr-14,51396.82,51471.48,50776.61,51383.68,-
25-Apr-14,51817.04,51817.04,51019.33,51399.35,-
24-Apr-14,51569.69,51963.17,51237.58,51817.45,-
23-Apr-14,51974.51,51974.51,51399.88,51569.69,-
22-Apr-14,52112.30,52460.08,51681.90,51976.86,-
17-Apr-14,51200.69,52338.07,50886.75,52111.85,-
16-Apr-14,50469.16,51288.03,50469.16,51200.56,-
15-Apr-14,51593.24,51593.24,49890.16,50454.35,-
14-Apr-14,51867.15,52110.10,51361.27,51596.55,-
11-Apr-14,51127.48,51870.75,50517.86,51867.29,-
10-Apr-14,51185.40,51522.00,50732.13,51127.48,-
9-Apr-14,51628.57,51628.57,50652.82,51185.40,-
8-Apr-14,52173.00,53393.57,51377.19,51629.07,-
7-Apr-14,51115.31,52228.69,51115.31,52155.28,-
4-Apr-14,51428.33,52288.24,51034.40,51081.78,-
3-Apr-14,51711.81,51990.84,51059.14,51408.21,-
2-Apr-14,50273.11,51794.21,50200.86,51701.05,-
1-Apr-14,50412.05,50626.86,49773.62,50270.37,-
31-Mar-14,49769.69,50417.58,49769.69,50414.92,-
28-Mar-14,49653.28,50180.53,49606.04,49768.06,-
27-Mar-14,47964.65,49646.79,47962.03,49646.79,-
26-Mar-14,48181.86,48725.06,47963.01,47965.61,-
25-Mar-14,47993.42,48440.70,47949.92,48180.14,-
24-Mar-14,47381.98,48141.79,47381.98,47993.42,-
21-Mar-14,47272.00,47831.73,46720.98,47380.94,-
20-Mar-14,46565.15,47484.02,46150.51,47278.48,-
19-Mar-14,46152.99,46803.23,45909.96,46567.23,-
18-Mar-14,45115.44,46217.33,45074.72,46150.96,-
17-Mar-14,44978.98,45498.67,44968.66,45117.80,-
14-Mar-14,45444.32,45561.67,44904.83,44965.66,-
13-Mar-14,45863.88,46176.34,45250.32,45443.83,-
12-Mar-14,45686.97,45915.56,45507.87,45861.81,-
11-Mar-14,45533.20,46049.65,45401.10,45697.62,-
10-Mar-14,46241.82,46241.82,45203.49,45533.20,-
7-Mar-14,47093.13,47218.16,46086.17,46244.07,-
6-Mar-14,46591.90,47400.49,46501.58,47093.13,-
5-Mar-14,47092.24,47153.51,46472.87,46589.00,-
28-Feb-14,47613.49,47813.10,47043.47,47094.40,-
27-Feb-14,46621.81,47781.38,46621.81,47606.75,-
26-Feb-14,46717.53,47009.89,46402.96,46599.21,-
25-Feb-14,47388.11,47388.11,46613.59,46715.91,-
24-Feb-14,47375.76,47538.55,46991.26,47393.50,-
21-Feb-14,47289.79,47815.61,47075.28,47380.24,-
20-Feb-14,47126.94,47600.35,46634.22,47288.61,-
19-Feb-14,46597.40,47155.22,46133.66,47150.83,-
18-Feb-14,47575.30,47712.25,46599.76,46599.76,-
17-Feb-14,48199.79,48297.85,47540.26,47576.33,-
14-Feb-14,47815.64,48313.77,47756.18,48201.11,-
13-Feb-14,48211.04,48211.04,47128.98,47812.83,-
12-Feb-14,48467.19,48669.22,48044.39,48216.89,-
11-Feb-14,47715.35,48603.74,47588.97,48462.79,-
10-Feb-14,48070.25,48135.89,47464.56,47710.82,-
7-Feb-14,47739.46,48253.16,47556.95,48073.60,-
6-Feb-14,46632.17,48033.74,46632.17,47738.09,-
5-Feb-14,46964.22,47148.43,46224.19,46624.39,-
4-Feb-14,46147.52,47131.61,46145.89,46964.22,-
3-Feb-14,47622.76,47622.76,46109.45,46147.52,-
31-Jan-14,47233.71,47652.37,46813.69,47638.99,-
30-Jan-14,47553.80,48034.03,47114.73,47244.26,-
29-Jan-14,47839.04,47884.07,47153.97,47556.78,-
28-Jan-14,47749.85,48487.51,47749.85,47840.93,-
27-Jan-14,47781.54,48146.88,47492.69,47701.05,-
24-Jan-14,48325.32,48327.15,47493.97,47787.38,-
23-Jan-14,49293.58,49598.35,48320.64,48320.64,-
22-Jan-14,48542.99,49487.04,48542.99,49299.66,-
21-Jan-14,48728.20,49123.53,48440.05,48542.07,-
20-Jan-14,49180.62,49292.20,48673.05,48708.41,-
17-Jan-14,49696.28,49868.22,49174.03,49181.86,-
16-Jan-14,50106.34,50577.38,49628.01,49696.28,-
15-Jan-14,49714.97,50229.75,49714.97,50105.37,-
14-Jan-14,49421.07,49833.53,49263.11,49703.10,-
13-Jan-14,49708.29,50003.23,49308.77,49426.90,-
10-Jan-14,49321.68,50145.37,49267.26,49696.45,-
9-Jan-14,50575.78,50575.78,49258.63,49321.68,-
8-Jan-14,50431.23,50792.61,50423.58,50576.64,-
7-Jan-14,50981.58,51477.81,50429.14,50430.02,-
6-Jan-14,50980.15,51002.29,50451.42,50973.62,-
3-Jan-14,50348.27,50981.09,50268.72,50981.09,-
2-Jan-14,51522.19,51656.14,50246.30,50341.25,-
30-Dec-13,51274.46,51995.79,51274.46,51507.16,-
27-Dec-13,51239.46,51395.28,51207.00,51266.56,-
26-Dec-13,51357.99,51609.85,51184.96,51221.01,-
23-Dec-13,51187.57,51604.98,51187.57,51356.10,-
20-Dec-13,51619.60,51640.98,51024.65,51185.74,-
19-Dec-13,50577.86,51633.43,50577.86,51633.43,-
18-Dec-13,50110.39,50869.31,50110.39,50563.43,-
17-Dec-13,50279.25,50563.21,50049.08,50090.35,-
16-Dec-13,50048.67,50611.49,50048.67,50279.61,-
13-Dec-13,50133.03,50518.64,50006.11,50051.18,-
12-Dec-13,50076.84,50331.27,49842.31,50121.61,-
11-Dec-13,50990.62,51038.59,50067.99,50067.99,-
10-Dec-13,51166.59,51334.25,50955.66,50993.02,-
9-Dec-13,50942.39,51298.21,50832.11,51165.38,-
6-Dec-13,50787.63,51364.94,50609.96,50944.27,-
5-Dec-13,50220.17,51123.76,50220.17,50787.63,-
4-Dec-13,50358.89,50744.43,50113.76,50215.79,-
3-Dec-13,51239.59,51257.25,50223.54,50348.89,-
2-Dec-13,52479.11,52479.11,51244.87,51244.87,-
29-Nov-13,51846.83,52482.49,51846.83,52482.49,-
28-Nov-13,51861.51,52458.01,51696.89,51846.83,-
27-Nov-13,51447.68,52112.99,51447.68,51861.21,-
26-Nov-13,52258.64,52410.49,51433.29,51446.91,-
25-Nov-13,52807.05,52995.10,52115.83,52263.51,-
22-Nov-13,52685.61,53221.40,52095.78,52800.74,-
21-Nov-13,53026.58,53026.58,52190.27,52688.02,-
19-Nov-13,54303.64,54303.64,52831.06,53032.91,-
18-Nov-13,53451.60,54317.16,53451.60,54307.04,-
14-Nov-13,52232.73,53566.32,52232.73,53451.60,-
13-Nov-13,51804.33,52271.39,51290.28,52230.29,-
12-Nov-13,52624.45,52811.40,51635.66,51804.33,-
11-Nov-13,52246.97,52645.52,52072.18,52623.87,-
